id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,last_review,calculated_host_listings_count,availability_365
42911823,"Habitación dos camas sencillas, baño compartido",240592616,Victor,,San Giljan,35.91863,14.48888,Private room,35,1,2,2,2020-08-29,5,270
42594230,St Julian's ROOM SEAVIEW HOUSE behind Pizza Hut,6264611,Maureen,,San Giljan,35.91902,14.48866,Private room,30,3,0,0,,7,90
18479258,Room in stunning sea-view apartment (Women Only),128186504,Janice,,San Giljan,35.92083,14.48979,Private room,36,4,8,0,2020-01-30,6,92
44129743,☀ Penthouse with picturesque views ♬,3528888,Casa Rooms,,San Giljan,35.92472,14.48955,Entire home/apt,40,3,0,0,,32,362
42271752,❖Studio with Terrace❖ 2min from beach and bay,299683219,Urban Living,,San Giljan,35.92237,14.4897,Entire home/apt,71,3,4,4,2020-09-03,12,153
3273531,St Julian’s 2 Bedroom Apartment (B),14966005,Chris,,San Giljan,35.92351,14.4907,Entire home/apt,50,5,37,3,2020-08-30,7,298
24839616,InStyle Aparthotel Black & White Apartment,95395695,Edina,,San Giljan,35.92325,14.49023,Entire home/apt,157,1,0,0,,3,345
36063430,New Flat in StJulians Paceville entertainment hub!,12343149,Michelangelo,,San Giljan,35.92161,14.49166,Entire home/apt,95,1,18,8,2020-10-04,1,151
40098502,Room in Central Area.,21671801,Mike,,San Giljan,35.91809,14.4894,Private room,20,2,3,3,2020-09-23,2,354
40128491,★Room With En-Suite Bath★  In the ♥ of St. Julians,172299118,Tim,,San Giljan,35.91194,14.48651,Private room,29,3,0,0,,1,0
47839918,"The ultimate, luxury experience in St JULIANS PV 💎",222527557,360 Estates,,San Giljan,35.91964,14.4894,Private room,143,1,0,0,,109,365
42960493,"Sea View Triplex, Room with private Bathroom, 2",331793979,Ania,,San Giljan,35.92084,14.49121,Private room,80,2,0,0,,11,245
47866713,Serviced long/short term LUX Rooms in St Julians,385341680,360 Deluxe Rooms,,San Giljan,35.91977,14.48946,Private room,56,1,0,0,,19,365
47839372,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92127,14.49071,Private room,54,1,0,0,,109,365
47831292,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92017,14.49088,Private room,56,1,0,0,,109,365
47823436,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92054,14.48881,Private room,60,1,0,0,,109,365
47866260,Serviced long/short term LUX Rooms in St Julians,385341680,360 Deluxe Rooms,,San Giljan,35.92002,14.49104,Private room,56,1,0,0,,19,365
47839525,"The ultimate, luxury experience in St JULIANS PV 💎",222527557,360 Estates,,San Giljan,35.92058,14.49002,Private room,143,1,0,0,,109,365
47845667,Luxury in the heart of St Julians with Pool & Gym,385341680,360 Deluxe Rooms,,San Giljan,35.92118,14.48944,Private room,74,1,0,0,,19,365
47823007,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92147,14.49081,Private room,60,1,0,0,,109,365
10305973,"Elegant B&B in St. Julian's,  twin room",51419938,Barbara,,San Giljan,35.91842,14.48838,Private room,40,1,35,0,2019-08-20,9,306
47846024,Luxury in the heart of St Julians with Pool & Gym,385341680,360 Deluxe Rooms,,San Giljan,35.92074,14.49119,Private room,74,1,0,0,,19,365
47846022,Luxury in the heart of St Julians with Pool & Gym,385341680,360 Deluxe Rooms,,San Giljan,35.92153,14.48961,Private room,74,1,0,0,,19,365
47845764,Luxury in the heart of St Julians with Pool & Gym,385341680,360 Deluxe Rooms,,San Giljan,35.92139,14.49085,Private room,74,1,0,0,,19,365
47845752,Luxury in the heart of St Julians with Pool & Gym,385341680,360 Deluxe Rooms,,San Giljan,35.92036,14.49104,Private room,74,1,0,0,,19,365
47866715,Serviced long/short term LUX Rooms in St Julians,385341680,360 Deluxe Rooms,,San Giljan,35.92064,14.49084,Private room,56,1,0,0,,19,365
10305661,"8Villa B&B in St Julian's,  triple room",51419938,Barbara,,San Giljan,35.92065,14.48801,Private room,75,1,5,0,2019-10-06,9,306
47845763,Luxury in the heart of St Julians with Pool & Gym,385341680,360 Deluxe Rooms,,San Giljan,35.91976,14.49004,Private room,74,1,0,0,,19,365
27756860,Double room in Swieqi,10455658,Steffi,,San Giljan,35.9191,14.48649,Private room,27,2,7,2,2020-09-12,2,365
36784532,Private Room at St Julians,1774894,Short Lets Malta,,San Giljan,35.91813,14.48834,Private room,140,1,1,0,2019-07-28,126,270
39097788,St Julian's DOUBLE room with ENSUITE washroom,6264611,Maureen,,San Giljan,35.91978,14.48834,Private room,30,3,0,0,,7,89
47845760,Luxury in the heart of St Julians with Pool & Gym,385341680,360 Deluxe Rooms,,San Giljan,35.9203,14.49009,Private room,74,1,0,0,,19,365
42768785,Double bedroom in nice position close night life,6899688,Seby,,San Giljan,35.91856,14.48946,Private room,90,3,0,0,,7,98
47931379,"Serviced LUX Room with Pool, Gym & balcony & Views",222527557,360 Estates,,San Giljan,35.92106,14.48917,Private room,64,1,0,0,,109,365
10304851,"8Villa B&B in St. Julian's, double room",51419938,Barbara,,San Giljan,35.9215,14.48872,Private room,50,1,50,0,2019-08-02,9,306
1991438,GetawaysMalta - SeaSpray 3 bed. apt St. Julian's B,1419619,GetawaysMalta,,San Giljan,35.92011,14.49183,Entire home/apt,131,3,32,0,2019-10-06,61,0
26621712,GetawaysMalta- Spinola Bay Penthouse St. Julian's,199655806,GetawaysMalta Neville,,San Giljan,35.91839,14.49213,Entire home/apt,81,5,0,0,,36,30
2530421,Apartment by the sea promenade,6158728,Ian,,San Giljan,35.9188,14.49,Private room,42,7,7,0,2016-07-16,27,365
41968871,"Central APT, SLP 9 in the best part of St Julians!",222527557,360 Estates,,San Giljan,35.92179,14.48963,Entire home/apt,106,3,2,2,2021-01-17,109,341
14947426,Great seaview modern and comfy 2 bedroom flat for 4,42097064,Adam,,San Giljan,35.91693,14.49269,Entire home/apt,80,5,9,0,2019-10-08,1,0
25514600,《Bright & Modern Double Bedroom in St Julians》,31665666,Sara,,San Giljan,35.91933,14.48934,Private room,100,2,1,0,2018-08-19,1,179
10278561,"8Villa B&B in St Julians,  double bedroom",51419938,Barbara,,San Giljan,35.92098,14.48851,Private room,50,1,15,0,2019-07-15,9,309
19938879,Modern Bedroom - Great Location: Near sea,141284798,Natalia,,San Giljan,35.91953,14.4885,Private room,39,3,27,0,2019-08-16,1,90
32034116,"35N- Cozy, Private and Modern Room New Building",19460842,Amr,,San Giljan,35.92123,14.49086,Private room,80,1,1,0,2019-07-09,25,336
47823658,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92128,14.49057,Private room,60,1,0,0,,109,365
47845566,Luxury in the heart of St Julians with Pool & Gym,385341680,360 Deluxe Rooms,,San Giljan,35.9207,14.49083,Private room,74,1,0,0,,19,365
21525802,Sweet heartland of swieqi,44717024,Terence,,San Giljan,35.92054,14.48676,Private room,17,2,18,0,2019-07-31,2,89
47831556,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92151,14.49014,Private room,56,1,0,0,,109,365
47832078,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92032,14.48992,Private room,54,1,0,0,,109,365
199432,1.  St. Julians Private Room rent with AC,732702,Santina,,San Giljan,35.91794,14.48802,Private room,26,2,90,2,2020-03-15,2,275
32009343,35N- Gorgeous Modern Sea View Room in St. Julians,19460842,Amr,,San Giljan,35.92069,14.49155,Private room,80,1,0,0,,25,336
20845322,Large Private Room with balcony in centre of Malta,22941894,Polina,,San Giljan,35.91747,14.48978,Private room,19,10,16,0,2019-09-12,3,30
34219327,Private Bedroom in St Julian's Taz-Ziju,43674959,Christine,,San Giljan,35.91868,14.48865,Private room,11,1,0,0,,6,180
31686801,KNGTS-Luxury Spacious Designer Hotel Rm St. Julian,19460842,Amr,,San Giljan,35.92132,14.48994,Private room,88,1,1,0,2019-07-10,25,365
16510476,Hostel Malti - Double room and private bathroom,83306682,Christoffel,,San Giljan,35.9139,14.49011,Hotel room,40,1,6,0,2018-12-22,13,0
43438763,Grand appartement au calme à St Julians,34706852,Leila,,San Giljan,35.91828,14.4909,Entire home/apt,95,2,7,7,2020-08-22,1,0
43796991,"❖New 2 BR❖ Centre of St Julians, 2 min from Beach",299683219,Urban Living,,San Giljan,35.92369,14.49029,Entire home/apt,60,3,4,4,2020-10-26,12,0
43809798,Room in beautiful  Balluta Bay,79547640,Ana,,San Giljan,35.91022,14.49306,Private room,27,7,3,3,2020-09-16,3,0
43831296,St Julians fully furnished apt with 2 balconies,66308967,Andrew,,San Giljan,35.91044,14.4881,Entire home/apt,58,2,1,1,2020-07-29,1,0
10374746,Home Sweet Home B&B #1 (Private Bathroom),43918574,Bernardette & David,,San Giljan,35.9186,14.4876,Private room,55,3,90,0,2020-01-02,2,365
44170041,Central st julians room,21671801,Mike,,San Giljan,35.9178,14.49101,Private room,25,5,0,0,,2,75
42393331,Private Double Bedroom in Heart of St. Julians,130367673,Ozan,,San Giljan,35.91726,14.49087,Private room,100,2,0,0,,1,90
12351290,"Minutes away from beach, eats, schools & clubs!",66702528,Jennifer,,San Giljan,35.91828,14.48826,Entire home/apt,21,3,175,17,2021-01-13,2,14
10278302,"8Villa B&B in St Julians, double bedroom",51419938,Barbara,,San Giljan,35.92045,14.48763,Private room,50,1,25,0,2019-06-25,9,306
41993904,★ Studio ★ Centre of St Julians | Walk Everywhere,299683219,Urban Living,,San Giljan,35.92247,14.49001,Entire home/apt,35,2,6,6,2021-01-02,12,0
41544408,"Cosy Private Bedroom, close to Balluta Bay | AC",326979558,Karl,,San Giljan,35.91114,14.49129,Private room,33,1,2,2,2020-03-11,3,0
41995162,★ Studio ★ Centre of St Julians | Walk Everywhere,299683219,Urban Living,,San Giljan,35.92161,14.48867,Entire home/apt,40,2,3,3,2020-10-25,12,0
47572196,"Amazing 2BR, SLPs 6 APT in central St Julians, PV☀️",222527557,360 Estates,,San Giljan,35.92203,14.4905,Entire home/apt,200,3,0,0,,109,242
13337949,St. George's Bay Lux Seaview Apartment,74100357,Andras,,San Giljan,35.92589,14.4896,Entire home/apt,76,28,57,1,2020-03-28,1,333
23609917,St Julian's super location 3 bedroom apartment,111592988,Jonathan,,San Giljan,35.91653,14.48661,Entire home/apt,65,2,31,0,2020-01-02,1,123
6847614,St Julians self-contained apartment,35880393,Mario,,San Giljan,35.91877,14.48931,Entire home/apt,16,1,111,8,2020-09-09,1,233
45365526,Triple Room in Swieqi Guesthouse,190827224,Ryan,,San Giljan,35.91919,14.48678,Private room,40,2,0,0,,8,351
42347427,"❖Studio❖ Centre of St Julians, 3min from Beach",299683219,Urban Living,,San Giljan,35.92146,14.48979,Entire home/apt,40,3,3,3,2020-08-15,12,42
44290726,Boutique Accomodation,357082461,Kirsten,,San Giljan,35.9226,14.4913,Entire home/apt,100,1,1,1,2020-08-24,3,180
331111,Joe Ann Apartment (3) Paceville,1690105,Joseph,,San Giljan,35.9245,14.48962,Entire home/apt,60,3,52,2,2020-03-28,5,365
38754439,Diamond Suites on Malta- 1 bdrm,30787515,Brooke,,San Giljan,35.92444,14.48866,Entire home/apt,146,3,0,0,,2,90
44794023,Lovely 2BR Penthouse for Long Stays!,358170575,Ben,,San Giljan,35.92187,14.49005,Entire home/apt,90,28,0,0,,5,271
5916011,Joe Ann apartment 1) Paceville.,1690105,Joseph,,San Giljan,35.92406,14.49126,Entire home/apt,80,3,42,0,2019-08-07,5,364
45684070,"Entire block of APT's, SLPS 28 in the heart of PV☀️",222527557,360 Estates,,San Giljan,35.92288,14.49141,Entire home/apt,600,3,0,0,,109,364
22660935,Urban Oasis St Julians 2,166540910,Urban  MT,,San Giljan,35.90982,14.49383,Entire home/apt,50,2,29,0,2019-08-02,12,0
22660622,Urban Oasis St Julians Penthouse,166540910,Urban  MT,,San Giljan,35.90981,14.49368,Entire home/apt,50,2,51,0,2019-09-27,12,0
22659891,Urban Oasis St Julians 4,166540910,Urban  MT,,San Giljan,35.91092,14.49262,Entire home/apt,50,2,40,0,2019-09-13,12,0
33555973,Malta Holiday Apartments Paceville (B),211186243,Gianmarco,,San Giljan,35.92097,14.4894,Entire home/apt,39,1,21,2,2020-03-15,5,0
39697481,Star House ✨,207844391,Thais,,San Giljan,35.91424,14.49177,Private room,28,3,0,0,,4,0
47116824,Coral Two Seven Three,238081073,Marley,,San Giljan,35.91856,14.4873,Entire home/apt,140,3,0,0,,12,0
35002369,Giljana3 with balcony close to Balluta St Julians,22254572,Josie,,San Giljan,35.91494,14.49158,Private room,30,1,0,0,,3,0
19753851,"Spacious bright apartment, close to all amenities.",139366987,Catherine,,San Giljan,35.91281,14.48889,Private room,25,3,3,0,2020-01-06,1,0
38967168,Amazing Penthouse in St Julians   ★ 1min from Bay★,298281288,Daniel,,San Giljan,35.92061,14.49036,Entire home/apt,54,3,25,14,2021-01-17,1,206
19148986,Stunning beachfont apartment and private courtyard,28071550,Katherine,,San Giljan,35.91863,14.49086,Entire home/apt,42,2,73,7,2020-11-03,1,84
27718591,"★Luxury, Prime Location★Cleaning Protocols Adopted",17208391,Paola,,San Giljan,35.91767,14.49143,Entire home/apt,52,1,23,5,2021-01-12,16,328
47523747,"St Julian 2B APT close to Beach, School and Clubs☀️",222527557,360 Estates,,San Giljan,35.92095,14.48863,Entire home/apt,10,3,0,0,,109,208
34382830,Spinola Park Heights - The Studio,1774894,Short Lets Malta,,San Giljan,35.91813,14.48834,Entire home/apt,47,7,2,1,2020-08-15,126,342
16065638,"Swieqi Apartment, sleeps 6",96168258,Jeffrey,,San Giljan,35.91787,14.48707,Entire home/apt,30,3,125,11,2020-12-29,2,61
37114720,Luxurious and amazing apartment in St Julian's,279167499,Mehmet,,San Giljan,35.92112,14.49071,Entire home/apt,50,3,11,8,2020-12-21,4,357
43797475,Penthouse ★ Large Terrace ★ Centre of St Julians,299683219,Urban Living,,San Giljan,35.92128,14.48889,Entire home/apt,60,2,2,2,2020-10-09,12,8
44609934,Spinola Park Apartment with terrace,1774894,Short Lets Malta,,San Giljan,35.9178,14.48913,Entire home/apt,76,7,0,0,,126,328
44594207,San Julian - Private room with AC,148966935,Gordan,,San Giljan,35.91042,14.49052,Private room,25,7,1,1,2020-08-19,6,0
45073357,QUADRUPLE ROOM EN-SUITE AND BALCONY IN PACEVILLE,18183419,Aldo,,San Giljan,35.92295,14.49065,Private room,30,2,0,0,,3,0
41994694,Bright & Modern Studio in Centre of St Julians,299683219,Urban Living,,San Giljan,35.92232,14.48986,Entire home/apt,45,2,5,5,2020-09-16,12,0
38346155,"ONYX Studio, Sleeps 6. Steps from Paceville",186417705,Onyx Suites & Apartments,,San Giljan,35.92147,14.49126,Entire home/apt,72,2,0,0,,2,0
9481908,Charming Views seafront St Julians Apartment,1774894,Short Lets Malta,,San Giljan,35.91851,14.49175,Entire home/apt,75,7,12,1,2020-06-23,126,300
1129820,Apartment in St Julians,6198295,Romina,,San Giljan,35.91643,14.48684,Entire home/apt,88,3,128,4,2020-03-10,1,243
26215659,"Brand new, modern 2 bed 2 bath apt in St. Julian's",197026586,Andrew,,San Giljan,35.91239,14.48955,Entire home/apt,180,3,46,4,2020-03-12,1,91
34225609,- Modern 3 bedroom Apartment,181965710,Jan,,San Giljan,35.91115,14.49117,Entire home/apt,95,3,10,0,2020-01-01,1,48
4361761,The best place to be in St Julian's,22637308,Francis R,,San Giljan,35.91503,14.48474,Private room,20,3,86,9,2021-01-31,1,263
35005655,Trendy St. Julians Apartment Close to the Sea,156332369,Lucia,,San Giljan,35.91124,14.48857,Entire home/apt,130,3,23,3,2020-03-04,1,279
114643,house in the middle of st julians,581374,Carol,,San Giljan,35.91908,14.48673,Entire home/apt,30,1,209,5,2021-01-02,1,205
29843863,St julians best spot! Sea and fun,157640139,Clare,,San Giljan,35.91899,14.48689,Entire home/apt,55,3,36,0,2020-01-06,5,303
21602545,St Julian’s - Villa with a large private pool.,47488279,Luke,,San Giljan,35.92125,14.48657,Entire home/apt,125,4,74,14,2021-01-10,2,331
2967227,Spacious 2 Bed Apartment with Terrace-Central Area,15139520,Mariella M,,San Giljan,35.91809,14.49031,Entire home/apt,40,1,67,4,2020-11-20,4,306
19036042,"St. Julians, private room (5 mins to balluta Bay)",80075941,Michael,,San Giljan,35.91563,14.48546,Private room,40,2,1,0,2019-05-11,1,178
11286430,3 Bedroom Appartment 3 min walk from Baluta Bay,31578808,Ewelina,,San Giljan,35.91531,14.49298,Entire home/apt,160,4,14,1,2020-09-16,1,268
37806448,BALLUTA BAY DUPLEX PENTHOUSE with Terrace & BBQ,93952322,Thomas,,San Giljan,35.91326,14.49427,Entire home/apt,118,4,14,6,2020-08-19,17,329
20315922,"Central, Modern Apts close to Seafront",2474524,Simon,,San Giljan,35.91343,14.49472,Entire home/apt,50,3,5,1,2020-08-07,11,364
4834518,St Julians Seafront 3-bedroom Apart,1774894,Short Lets Malta,,San Giljan,35.91401,14.49251,Entire home/apt,275,7,17,0,2019-09-22,126,365
6920411,ST. JULIANS-  ground floor apt. 1 min walk to SEA,36220543,Kevin,,San Giljan,35.9132,14.49316,Entire home/apt,60,7,44,0,2019-09-26,2,362
17756882,Fusion 4 - Double or Triple One bedroom Apartment,3884825,Edgar,,San Giljan,35.91446,14.49265,Entire home/apt,110,14,1,0,2017-05-04,2,364
17443506,Consiglia Apartments St Julian's,49140554,Consiglia,,San Giljan,35.91412,14.49219,Entire home/apt,195,2,1,0,2019-07-15,3,363
8223963,Designer finished apartment,18673912,Mark,,San Giljan,35.9218,14.4903,Entire home/apt,27,1,135,7,2020-11-21,7,364
11863705,Bayview apartment with seaview,63240685,Caroline,,San Giljan,35.92518,14.4909,Entire home/apt,82,2,53,8,2020-09-03,10,212
43797304,"❖New 2 BR❖ Centre of St Julians, 2 min from Beach",299683219,Urban Living,,San Giljan,35.92415,14.48878,Entire home/apt,60,3,11,11,2020-11-02,12,3
23089776,Best location in St Julians charming central apart,18673912,Mark,,San Giljan,35.9229,14.49011,Entire home/apt,51,1,81,10,2021-01-01,7,313
31911855,Plum Aparthotel,95395695,Edina,,San Giljan,35.92352,14.49068,Entire home/apt,66,1,0,0,,3,344
44261610,Seafront Studio with Balcony in St George's Bay,351823696,Adelbert,,San Giljan,35.92604,14.48685,Entire home/apt,33,1,3,3,2020-10-10,25,318
25258104,Dahlia Apartments - St Julians,190827224,Ryan,,San Giljan,35.92273,14.4912,Entire home/apt,33,2,10,2,2020-11-11,8,261
44129361,☀ Two bedroom apartment in the ♥ of St Julians ♬,3528888,Casa Rooms,,San Giljan,35.92304,14.49092,Entire home/apt,40,3,1,1,2020-10-28,32,358
37725018,Modern and relaxing apartment,54051929,Desphina,,San Giljan,35.91243,14.48403,Private room,50,1,1,0,2019-09-05,1,30
47524982,"Sunnyside PENTHOUSE in St Julians, Paceville",222527557,360 Estates,,San Giljan,35.9239,14.49136,Entire home/apt,50,3,0,0,,109,332
47508922,"St Julian, SLP7 1 Min to Beach, School and Clubs 💎",376586560,Maria,,San Giljan,35.92206,14.49022,Entire home/apt,50,3,0,0,,4,345
45697596,Super 3 bedrooms  cozy apartment,144035288,Vincenzo,,San Giljan,35.92253,14.48977,Entire home/apt,96,2,5,5,2021-01-01,2,354
20081800,Villa in St Julians with Jacuzzi and Pool,1774894,Short Lets Malta,,San Giljan,35.92221,14.48772,Entire home/apt,177,7,0,0,,126,354
43410644,Garden Place,345940698,Aldo E Gabriele,,San Giljan,35.92041,14.48826,Entire home/apt,130,5,0,0,,1,180
26023876,Pejxu Suite - Stylish Room in St Julians,98152081,Carolina Suites,,San Giljan,35.91736,14.49193,Private room,45,2,22,5,2020-08-26,11,365
26025335,Bebbuxu Penthouse Suite - St Julians,98152081,Carolina Suites,,San Giljan,35.91718,14.49202,Private room,60,2,36,2,2020-08-24,11,365
31776121,St Julians Central Apartment,59871645,Jeffrey,,San Giljan,35.92059,14.49188,Entire home/apt,30,3,37,8,2020-12-19,10,31
2869029,GetawaysMalta - Spinola Bay Mansion A,1419619,GetawaysMalta,,San Giljan,35.91814,14.49196,Entire home/apt,164,3,35,1,2020-02-24,61,0
1266987,"DeLuxe Apartment at Portomaso, across Yacht Marina",5876109,Maria,,San Giljan,35.92092,14.4923,Entire home/apt,120,5,44,0,2019-01-05,10,363
8620928,Spinola Bay Seafront Duplex pth,1774894,Short Lets Malta,,San Giljan,35.91996,14.49183,Entire home/apt,300,7,20,5,2020-08-06,126,265
27451860,Superb new luxury apartment in Saint Julians A1,123724814,Maria,,San Giljan,35.92309,14.49197,Entire home/apt,60,2,52,0,2020-01-01,7,180
37487250,"St Julian's, 3B, open sea view, 3 m to sandy beach",19816539,Chris,,San Giljan,35.92379,14.49238,Entire home/apt,90,5,2,0,2019-09-12,8,160
29974558,GetawaysMalta-SpinolaBay Seafront Mansion StJ V,1419619,GetawaysMalta,,San Giljan,35.91839,14.49213,Entire home/apt,164,3,5,0,2019-08-30,61,0
33797980,Spinola Park Heights - The Studio,1774894,Short Lets Malta,,San Giljan,35.91834,14.49014,Entire home/apt,130,4,1,0,2019-10-05,126,333
24925566,Luxurious 1 bedroom apartment,30536935,Stefan,,San Giljan,35.92109,14.48813,Entire home/apt,40,2,50,1,2020-03-31,2,123
4789166,"GetawaysMalta - Spinola Bay, St Julian's Penthouse",1419619,GetawaysMalta,,San Giljan,35.91853,14.49112,Entire home/apt,118,3,6,0,2019-08-23,61,0
44168274,"Sea View Triplex, Spinola Bay",331793979,Ania,,San Giljan,35.91972,14.49297,Entire home/apt,280,1,1,1,2020-08-18,11,286
36743942,"House, 2 min from Paceville, 5 min from the sea",150533275,Erica,,San Giljan,35.921,14.48738,Entire home/apt,150,3,13,3,2020-12-21,3,334
39637759,Spinola Park - Apartment with terrace,1774894,Short Lets Malta,,San Giljan,35.91746,14.49061,Entire home/apt,76,7,2,1,2020-10-17,126,365
32518249,StJulians Beautiful Penthouse with Terrace & Views,14163414,Irina & Blago,,San Giljan,35.91898,14.4876,Entire home/apt,100,2,19,2,2020-04-17,18,181
42664082,The Ultimate Designer 1 Bedroom Apartment,188350632,Ben,,San Giljan,35.91982,14.48991,Entire home/apt,130,2,0,0,,2,180
45374652,Spinola Park Duplex Penthouse,1774894,Short Lets Malta,,San Giljan,35.91828,14.49022,Entire home/apt,88,7,0,0,,126,365
8295360,GetawaysMalta_Spinola Bay 3 bedroom Apartment  B,1419619,GetawaysMalta,,San Giljan,35.9187,14.49148,Entire home/apt,118,3,17,1,2020-02-25,61,0
34173317,Boutique Apartments St.Julians,252806379,Marcello,,San Giljan,35.92135,14.49134,Entire home/apt,300,3,0,0,,7,365
6857481,Spacious and bright home in amazing St Julians,13878009,George,,San Giljan,35.91087,14.49087,Entire home/apt,45,3,55,2,2020-08-08,1,245
28274495,Muscat Flats,158256525,Rosemary,,San Giljan,35.9151,14.49079,Entire home/apt,110,4,14,1,2020-08-16,1,90
42054538,St Julians - Designer Finished 2-br apartment,275029532,Fernando,,San Giljan,35.91074,14.48888,Entire home/apt,139,3,8,8,2020-09-13,4,365
3441673,St Julian's Lux Apartment,7895274,I,,San Giljan,35.91459,14.4899,Entire home/apt,130,2,6,0,2018-09-16,5,365
23180042,LET ME HOST - DANEL COURT-APP 3-,125238922,Med Malta,,San Giljan,35.90967,14.49159,Entire home/apt,500,2,4,1,2020-02-18,29,7
44011274,"Villa Sunshine: SLPS 8, with Pool in St Julians/PV",222527557,360 Estates,,San Giljan,35.91563,14.48705,Entire home/apt,179,3,5,5,2020-10-03,109,365
24724492,"St Julians : Chb privée, Appart moderne vue mer",50393484,Aurélie,,San Giljan,35.91269,14.48346,Private room,70,3,1,0,2018-05-16,1,364
11859328,Modern holiday home close to beach,63208461,Charlotte,,San Giljan,35.91647,14.49082,Entire home/apt,149,4,2,0,2019-06-24,1,358
1078358,"Portomaso Malta, Central Apartment",5932768,Muge,,San Giljan,35.91358,14.48701,Entire home/apt,100,5,0,0,,1,365
1868595,Modern Apartment with Free Wi-Fi in St. Julian's,9740455,Giuseppe,,San Giljan,35.91695,14.49002,Entire home/apt,100,7,1,0,2018-05-04,2,358
28777756,Designer finished St Julian's 3 bedroom penthouse,58495486,Donia,,San Giljan,35.91073,14.48874,Entire home/apt,150,2,0,0,,2,271
26747869,The ArtHouse - Taz- Ziju - St Julian's,43674959,Christine,,San Giljan,35.91688,14.49113,Shared room,10,2,10,2,2020-08-10,6,277
40274649,St Julians-Shared close Lidle-Sliema-paceville.,73377865,Joanne,,San Giljan,35.91102,14.4913,Shared room,14,4,3,2,2020-10-25,3,270
10689192,Long-Let/ Shared Room/ St Julians.,3748694,Boho,,San Giljan,35.9103,14.48747,Shared room,10,14,2,1,2020-02-17,7,365
41628599,Internship accommodation St Julians,3748694,Boho,,San Giljan,35.91066,14.48903,Shared room,10,30,0,0,,7,365
10011260,"Elegant B&B in  St. Julian's,  double room",51419938,Barbara,,San Giljan,35.91829,14.4866,Private room,60,1,2,0,2016-07-25,9,306
10302385,"8Villa B&B in St. Julian's, Malta room 3",51419938,Barbara,,San Giljan,35.92062,14.4887,Private room,50,1,20,0,2019-08-12,9,306
34466826,Spinola Park Heights - The Loft,1774894,Short Lets Malta,,San Giljan,35.91813,14.48834,Entire home/apt,53,7,1,1,2020-11-09,126,300
43903637,Quiet 1 Bedroom Apartment,286271036,Joseph,,San Giljan,35.92092,14.49004,Entire home/apt,28,30,0,0,,5,44
47117736,☀⛱ Dream Apt: Modern&Cosy | Ideal for Long Stays!,291495335,Tony,,San Giljan,35.9108,14.49271,Entire home/apt,31,3,0,0,,2,23
24515426,Sliema Designer Loft Style Accommodation,1218900,Michael,,San Giljan,35.91007,14.49419,Entire home/apt,70,3,58,4,2020-11-17,9,365
20417685,BM1 - Spinola seaside entire Apartment,118489013,Ed,,San Giljan,35.91782,14.48728,Entire home/apt,60,3,35,5,2021-01-10,12,178
44680353,Duplex Penthouse st Julian's Bay Sea front,118325962,Alberto,,San Giljan,35.91753,14.49066,Entire home/apt,100,4,1,1,2020-09-05,5,62
5257175,Prime location: 3 Bedroom/3 Bath+Terrace,15842314,Steffan,,San Giljan,35.91863,14.48874,Entire home/apt,75,4,60,4,2020-12-28,2,365
40026777,Spinola Park Heights Duplex Penthouse,1774894,Short Lets Malta,,San Giljan,35.91834,14.49018,Entire home/apt,197,4,5,4,2021-01-06,126,261
19743909,Central bright and breezy stylish Luxury Apartment,123724814,Maria,,San Giljan,35.92006,14.49021,Entire home/apt,99,3,67,7,2021-01-10,7,179
47523751,"St Julian 2B APT close to Beach, School and Clubs☀️",222527557,360 Estates,,San Giljan,35.92092,14.48867,Entire home/apt,50,3,0,0,,109,365
35210576,Spinola Park Heights - The Studio,1774894,Short Lets Malta,,San Giljan,35.91813,14.48834,Entire home/apt,47,7,3,1,2020-11-23,126,273
6220623,St. Julian's Apt - Belladonna,32260501,Gaby,,San Giljan,35.92128,14.4892,Entire home/apt,70,3,59,0,2020-01-05,2,350
46082810,Spacious & Central APT in the heart of St Julians☀️,222527557,360 Estates,,San Giljan,35.92138,14.48985,Entire home/apt,60,3,0,0,,109,365
39714187,Spinola Park Complex - The Studio,1774894,Short Lets Malta,,San Giljan,35.91827,14.4903,Entire home/apt,53,7,1,0,2019-11-08,126,323
15525396,Portomaso Apartment with Marina views,97515098,John,,San Giljan,35.92082,14.49163,Entire home/apt,120,3,10,1,2020-09-18,1,256
39882989,Blue marine,259011771,Tiziana,,San Giljan,35.91771,14.48747,Entire home/apt,200,3,1,0,2020-02-01,6,365
44603755,PENDERGARDENS PENTHOUSE: 3 BEDROOM DESIGNER APT,93952322,Thomas,,San Giljan,35.92,14.48867,Entire home/apt,159,3,1,1,2020-09-12,17,334
